genome	precision	recall	predicted_size	correctly_predicted	real_size
1285_CQ	NA	0.0	0	0	5868696
1285_N	NA	0.0	0	0	6526026
1287_G	NA	0.0	0	0	7719546
1021_AE	NA	0.0	0	0	7717063
1021_Q	NA	0.0	0	0	5434924
1365_I	NA	0.0	0	0	3611219
1286_CR	NA	0.0	0	0	4218784
1021_AN	NA	0.0	0	0	7733870
1286_AC	NA	0.0	0	0	5495260
1139_BT	NA	0.0	0	0	5219571
evo_1052962.017	NA	0.0	0	0	2623093
1021_AI	NA	0.0	0	0	5151344
1052980	NA	0.0	0	0	4908221
1220_H	NA	0.0	0	0	6769685
1220_F	NA	0.0	0	0	4726632
1139_CE	NA	0.0	0	0	3604947
1286_BI	NA	0.0	0	0	4878741
1287_P	NA	0.0	0	0	3754388
1036569	NA	0.0	0	0	3543650
evo_1036686.021	NA	0.0	0	0	4393264
1220_BV	NA	0.0	0	0	7094793
1286_BA	NA	0.0	0	0	4658572
1139_CA	NA	0.0	0	0	4365427
1285_BP	NA	0.0	0	0	3783721
1021_AR	NA	0.0	0	0	4573036
1139_BD	NA	0.0	0	0	5359561
1220_AC	NA	0.0	0	0	8318517
1053052	NA	0.0	0	0	5074685
1139_CI	NA	0.0	0	0	5262271
1021_AZ	NA	0.0	0	0	7187123
1286_BT	NA	0.0	0	0	3203542
evo_1048969.022	NA	0.0	0	0	3530958
1021_R	NA	0.0	0	0	7759353
1285_CN	NA	0.0	0	0	4656265
1139_S	NA	0.0	0	0	8064627
1139_C	NA	0.0	0	0	6521026
evo_1052956.020	NA	0.0	0	0	2544999
evo_1052962.015	NA	0.0	0	0	2701961
evo_1220_W.003	NA	0.0	0	0	4781739
1285_CO	NA	0.0	0	0	4761644
1287_AO	NA	0.0	0	0	5863944
1053013	NA	0.0	0	0	7376694
1220_T	NA	0.0	0	0	5811062
1052956	NA	0.0	0	0	2511428
evo_1052962.028	NA	0.0	0	0	2593072
1286_AV	NA	0.0	0	0	3896588
1220_B	NA	0.0	0	0	5152746
1286_AR	NA	0.0	0	0	4708725
1285_AV	NA	0.0	0	0	5013129
1139_AP	NA	0.0	0	0	5219205
1220_CI	NA	0.0	0	0	3544923
1139_CP	NA	0.0	0	0	5262480
1285_D	NA	0.0	0	0	4107932
1139_AJ	NA	0.0	0	0	5518083
evo_1036569.014	NA	0.0	0	0	3128768
evo_1030719.011	NA	0.0	0	0	4838433
1287_BF	NA	0.0	0	0	5139341
1052983	NA	0.0	0	0	5066578
1286_T	NA	0.0	0	0	4720348
1287_CH	NA	0.0	0	0	6520128
1139_BC	NA	0.0	0	0	5269559
1285_AJ	NA	0.0	0	0	4021923
1052986	NA	0.0	0	0	4932946
1365_O	NA	0.0	0	0	5892554
1285_O	NA	0.0	0	0	5684790
1220_CH	NA	0.0	0	0	7580532
1286_U	NA	0.0	0	0	4001074
1053016	NA	0.0	0	0	7620688
1220_BP	NA	0.0	0	0	5916138
1287_BG	NA	0.0	0	0	4784426
1220_AP	NA	0.0	0	0	5301455
1048915	NA	0.0	0	0	5643120
1052989	NA	0.0	0	0	4907445
evo_1036674.014	NA	0.0	0	0	3046105
1053019	NA	0.0	0	0	7651985
1036686	NA	0.0	0	0	4591985
1053010	NA	0.0	0	0	7479360
1286_AZ	NA	0.0	0	0	3764595
evo_1036569.002	NA	0.0	0	0	3128277
evo_1052956.019	NA	0.0	0	0	2583493
1139_R	NA	0.0	0	0	6582214
evo_1030719.037	NA	0.0	0	0	4462894
1287_AL	NA	0.0	0	0	4795224
1220_BQ	NA	0.0	0	0	6033766
1021_AC	NA	0.0	0	0	5492341
1139_AZ	NA	0.0	0	0	7585659
evo_1048975.035	NA	0.0	0	0	4527439
1285_AP	NA	0.0	0	0	3953001
1021_H	NA	0.0	0	0	7479763
evo_1030719.013	NA	0.0	0	0	4830853
1220_AI	NA	0.0	0	0	8258662
1030827	NA	0.0	0	0	4401233
1287_CD	NA	0.0	0	0	3944751
evo_1220_W.027	NA	0.0	0	0	4757622
1286_BJ	NA	0.0	0	0	5868298
1286_CN	NA	0.0	0	0	4980070
evo_1036569.006	NA	0.0	0	0	3130311
1286_BN	NA	0.0	0	0	4000292
1285_BB	NA	0.0	0	0	3945713
1286_CI	NA	0.0	0	0	4104131
evo_1036686.032	NA	0.0	0	0	4640662
1139_BK	NA	0.0	0	0	4731115
1048969	NA	0.0	0	0	3851385
1048864	NA	0.0	0	0	8109299
1287_BM	NA	0.0	0	0	4782583
evo_1052956.014	NA	0.0	0	0	2564959
1030719	NA	0.0	0	0	4376331
1285_CJ	NA	0.0	0	0	4299213
evo_1030719.003	NA	0.0	0	0	5023578
1220_BH	NA	0.0	0	0	6540465
evo_1048963.008	NA	0.0	0	0	5171052
1139_AN	NA	0.0	0	0	4786366
evo_1036686.005	NA	0.0	0	0	4246250
1286_CD	NA	0.0	0	0	5159159
1220_BL	NA	0.0	0	0	6060169
1286_I	NA	0.0	0	0	4462938
1285_CP	NA	0.0	0	0	6528023
evo_1030719.021	NA	0.0	0	0	4758244
1139_CD	NA	0.0	0	0	6848441
1365_P	NA	0.0	0	0	5897650
1053007	NA	0.0	0	0	7310196
1287_AW	NA	0.0	0	0	4714683
1285_W	NA	0.0	0	0	4744273
1287_BU	NA	0.0	0	0	3952383
1036668	NA	0.0	0	0	3474946
1048918	NA	0.0	0	0	5641612
evo_1030719.017	NA	0.0	0	0	4711147
1286_AL	NA	0.0	0	0	5256614
1021_I	NA	0.0	0	0	7482256
1021_N	NA	0.0	0	0	7891629
1220_M	NA	0.0	0	0	5270789
1287_F	NA	0.0	0	0	5808966
1287_AE	NA	0.0	0	0	4266455
1220_BA	NA	0.0	0	0	6432480
1049068	NA	0.0	0	0	3591095
1287_AN	NA	0.0	0	0	7584207
1287_CP	NA	0.0	0	0	4568973
evo_1036686.006	NA	0.0	0	0	4259603
1285_AM	NA	0.0	0	0	4699406
evo_1220_Q.019	NA	0.0	0	0	4911643
evo_1030827.025	NA	0.0	0	0	4548799
1220_BM	NA	0.0	0	0	8252076
1220_CK	NA	0.0	0	0	4016903
1139_BM	NA	0.0	0	0	4787236
1286_AX	NA	0.0	0	0	4142539
1139_V	NA	0.0	0	0	4272847
1285_BS	NA	0.0	0	0	5333373
evo_1048969.002	NA	0.0	0	0	3668521
evo_1036569.038	NA	0.0	0	0	3386954
1139_BN	NA	0.0	0	0	5518398
evo_1030719.009	NA	0.0	0	0	4997566
evo_1030719.028	NA	0.0	0	0	4482932
1139_CG	NA	0.0	0	0	7308131
1285_CR	NA	0.0	0	0	4190901
evo_1030719.005	NA	0.0	0	0	5073996
evo_1030827.038	NA	0.0	0	0	4221455
1139_BZ	NA	0.0	0	0	5095657
1287_O	NA	0.0	0	0	5489893
1036689	NA	0.0	0	0	6461802
1052962	NA	0.0	0	0	2504935
evo_1048975.038	NA	0.0	0	0	4492770
1048975	NA	0.0	0	0	4449882
1048882	NA	0.0	0	0	7638482
1139_BW	NA	0.0	0	0	5262281
1285_CL	NA	0.0	0	0	3366176
1139_J	NA	0.0	0	0	4494273
1286_AH	NA	0.0	0	0	3944725
evo_1030719.036	NA	0.0	0	0	4419864
1220_D	NA	0.0	0	0	8154913
1220_CG	NA	0.0	0	0	3757101
1286_A	NA	0.0	0	0	3423756
evo_1048963.038	NA	0.0	0	0	5299365
1048909	NA	0.0	0	0	5643643
1286_F	NA	0.0	0	0	3765568
1139_Q	NA	0.0	0	0	6609881
1220_U	NA	0.0	0	0	6057962
1287_BW	NA	0.0	0	0	3422976
